Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
us,b000fze9,5,"Wednesday, April  3, 2013 22:48:29 UTC",6.8450,134.4486,4.6,15.10,20,"Palau region"
ak,10686589,2,"Wednesday, April  3, 2013 22:21:12 UTC",60.8892,-149.3992,1.2,23.70,15,"Kenai Peninsula, Alaska"
nc,71965750,3,"Wednesday, April  3, 2013 22:10:15 UTC",37.1948,-121.4780,1.9,5.30,68,"Northern California"
ak,10688013,2,"Wednesday, April  3, 2013 22:06:02 UTC",62.2363,-150.0076,1.0,16.40,19,"Central Alaska"
pr,13093005,0,"Wednesday, April  3, 2013 21:29:16 UTC",18.9197,-66.7660,2.4,14.00, 3,"Puerto Rico region"
ak,10688010,2,"Wednesday, April  3, 2013 21:19:23 UTC",51.8800,-172.8757,1.7,39.00, 9,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10686558,2,"Wednesday, April  3, 2013 21:18:40 UTC",62.2866,-150.9488,1.3,71.80,20,"Central Alaska"
ak,10686554,2,"Wednesday, April  3, 2013 21:12:25 UTC",62.0801,-145.1882,1.1,21.90,10,"Central Alaska"
ak,10688007,2,"Wednesday, April  3, 2013 21:12:08 UTC",62.9471,-152.8078,1.0,9.80, 8,"Central Alaska"
us,b000fzb5,5,"Wednesday, April  3, 2013 21:09:28 UTC",-18.3563,-69.3780,4.6,104.50,18,"Tarapaca, Chile"
ci,11278442,2,"Wednesday, April  3, 2013 20:56:27 UTC",32.1937,-115.2498,2.2,13.00,10,"Baja California, Mexico"
nc,71965720,0,"Wednesday, April  3, 2013 20:56:02 UTC",38.7995,-122.8065,1.1,1.80,18,"Northern California"
nc,71965710,2,"Wednesday, April  3, 2013 20:52:13 UTC",39.5397,-123.5898,1.8,6.50,12,"Northern California"
ak,10686541,2,"Wednesday, April  3, 2013 20:39:58 UTC",63.4517,-147.0981,1.1,4.40,23,"Central Alaska"
uw,60514417,1,"Wednesday, April  3, 2013 20:35:38 UTC",45.8042,-122.5007,1.4,0.00,14,"Washington"
ci,11278410,1,"Wednesday, April  3, 2013 20:27:43 UTC",35.5922,-118.3547,1.3,0.60,20,"Central California"
mb,13547627,2,"Wednesday, April  3, 2013 19:52:46 UTC",45.3308,-112.6333,1.1,9.10, 8,"western Montana"
nc,71965680,2,"Wednesday, April  3, 2013 19:49:18 UTC",40.5740,-123.7002,1.7,27.90,23,"Northern California"
ak,10688001,2,"Wednesday, April  3, 2013 19:48:04 UTC",53.4794,-165.2910,2.1,25.60,16,"Fox Islands, Aleutian Islands, Alaska"
hv,60485551,7,"Wednesday, April  3, 2013 19:28:11 UTC",19.4048,-155.4090,3.2,11.80,72,"Island of Hawaii, Hawaii"
ci,11278378,2,"Wednesday, April  3, 2013 19:22:36 UTC",33.6760,-117.2213,1.3,0.00, 8,"Southern California"
ak,10686504,2,"Wednesday, April  3, 2013 19:15:24 UTC",63.4763,-147.5732,1.0,1.60,20,"Central Alaska"
ak,10687998,2,"Wednesday, April  3, 2013 18:53:22 UTC",59.9268,-153.5677,2.1,148.90,28,"Southern Alaska"
us,b000fz4w,9,"Wednesday, April  3, 2013 18:41:30 UTC",36.7472,143.9824,5.0,35.20,91,"off the east coast of Honshu, Japan"
ci,11278338,1,"Wednesday, April  3, 2013 18:34:52 UTC",33.5280,-116.4422,1.2,13.70,44,"Southern California"
ak,10687996,2,"Wednesday, April  3, 2013 18:33:39 UTC",51.6306,-178.4021,1.6,4.80,10,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10687995,2,"Wednesday, April  3, 2013 18:32:32 UTC",51.6261,-178.3807,1.7,11.60, 9,"Andreanof Islands, Aleutian Islands, Alaska"
ci,11278330,2,"Wednesday, April  3, 2013 18:28:33 UTC",34.0033,-119.1858,1.9,5.40, 8,"Channel Islands region, California"
ak,10687993,2,"Wednesday, April  3, 2013 18:18:42 UTC",51.4933,-178.1028,1.4,8.50,11,"Andreanof Islands, Aleutian Islands, Alaska"
ci,11278322,2,"Wednesday, April  3, 2013 18:18:31 UTC",34.0967,-117.2900,1.3,15.80,42,"Greater Los Angeles area, California"
ci,11278306,1,"Wednesday, April  3, 2013 18:17:02 UTC",33.7985,-116.0950,1.8,2.60,62,"Southern California"
ci,11278290,2,"Wednesday, April  3, 2013 18:06:40 UTC",34.2135,-117.5693,1.1,7.70,36,"Greater Los Angeles area, California"
ak,10686473,2,"Wednesday, April  3, 2013 18:06:39 UTC",61.4885,-141.0783,1.0,0.00,11,"Southern Alaska"
ak,10686466,2,"Wednesday, April  3, 2013 18:00:58 UTC",59.1754,-153.6966,2.1,101.80,31,"Southern Alaska"
ak,10687990,2,"Wednesday, April  3, 2013 17:51:28 UTC",61.3113,-152.2925,1.4,4.50,23,"Southern Alaska"
pr,13093002,0,"Wednesday, April  3, 2013 17:46:49 UTC",19.0590,-66.1211,3.1,31.00,16,"Puerto Rico region"
ci,11278274,2,"Wednesday, April  3, 2013 17:37:55 UTC",33.8355,-117.4960,1.3,0.00,26,"Greater Los Angeles area, California"
ci,11278218,2,"Wednesday, April  3, 2013 17:31:44 UTC",33.1965,-115.6485,1.2,3.90,11,"Southern California"
ci,11278194,2,"Wednesday, April  3, 2013 17:10:47 UTC",33.5012,-116.4720,1.6,10.40,50,"Southern California"
uw,60514292,1,"Wednesday, April  3, 2013 17:10:27 UTC",49.4273,-120.5063,2.2,0.00,10,"British Columbia, Canada"
ak,10686437,2,"Wednesday, April  3, 2013 17:00:21 UTC",63.0319,-150.6499,1.3,115.30,26,"Central Alaska"
us,2013nna3,5,"Wednesday, April  3, 2013 16:58:13 UTC",36.7679,136.8322,4.6,12.20,33,"near the west coast of Honshu, Japan"
ak,10686433,2,"Wednesday, April  3, 2013 16:55:02 UTC",60.1403,-141.4157,1.4,0.00,12,"Southern Alaska"
mb,13153014,2,"Wednesday, April  3, 2013 16:47:42 UTC",46.8100,-112.2808,1.2,14.60,16,"western Montana"
us,b000fz1t,C,"Wednesday, April  3, 2013 16:35:45 UTC",19.2361,95.6597,5.4,11.30,352,"Myanmar"
us,2013nnaz,5,"Wednesday, April  3, 2013 16:27:27 UTC",8.7809,126.2817,4.8,74.00,99,"Mindanao, Philippines"
ci,11278154,0,"Wednesday, April  3, 2013 16:19:34 UTC",34.3453,-116.8637,1.4,0.10,18,"Southern California"
ak,10687986,2,"Wednesday, April  3, 2013 16:18:33 UTC",58.3402,-156.0484,2.2,9.80,11,"Alaska Peninsula"
ak,10686402,2,"Wednesday, April  3, 2013 16:14:09 UTC",63.3786,-151.2712,1.7,6.60,32,"Central Alaska"
nc,71965600,3,"Wednesday, April  3, 2013 16:05:21 UTC",36.9697,-121.4155,1.6,8.20,49,"Northern California"
uu,60017887,3,"Wednesday, April  3, 2013 15:37:18 UTC",44.2312,-110.7445,1.1,3.90, 7,"Yellowstone National Park, Wyoming"
ak,10686209,2,"Wednesday, April  3, 2013 15:32:43 UTC",60.0729,-141.5436,2.4,9.10,43,"Southern Alaska"
us,2013nnax,5,"Wednesday, April  3, 2013 15:30:51 UTC",-23.6560,-68.3158,4.7,104.60,166,"Antofagasta, Chile"
nc,71965590,6,"Wednesday, April  3, 2013 15:21:14 UTC",39.7487,-123.9737,2.2,1.90,44,"offshore Northern California"
pr,13093004,0,"Wednesday, April  3, 2013 15:17:42 UTC",19.4850,-64.7820,2.7,56.00, 4,"Virgin Islands region"
pr,13093003,0,"Wednesday, April  3, 2013 15:13:12 UTC",18.9365,-65.0104,2.5,45.00, 4,"Virgin Islands region"
nc,71965585,2,"Wednesday, April  3, 2013 15:05:18 UTC",37.9887,-118.6870,1.8,11.80,38,"Central California"
ci,11278106,4,"Wednesday, April  3, 2013 14:55:23 UTC",34.1158,-117.4772,1.9,12.80,71,"Greater Los Angeles area, California"
pr,13093001,0,"Wednesday, April  3, 2013 14:51:32 UTC",18.8237,-64.1070,3.0,107.00, 3,"Virgin Islands region"
ak,10686199,2,"Wednesday, April  3, 2013 14:47:04 UTC",62.0089,-152.0736,1.4,104.30,28,"Central Alaska"
ci,11278098,4,"Wednesday, April  3, 2013 14:46:34 UTC",33.9557,-116.7380,1.0,20.00,19,"Southern California"
ci,11278090,4,"Wednesday, April  3, 2013 14:37:11 UTC",33.1670,-116.4375,1.4,12.20,49,"Southern California"
ak,10686197,3,"Wednesday, April  3, 2013 14:36:44 UTC",51.5187,-176.9040,2.0,38.90,21,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10686190,2,"Wednesday, April  3, 2013 14:13:44 UTC",63.4520,-147.1089,1.5,0.80,38,"Central Alaska"
ak,10686188,3,"Wednesday, April  3, 2013 14:05:03 UTC",53.2517,-168.7404,2.6,109.30,16,"Fox Islands, Aleutian Islands, Alaska"
ci,11278050,2,"Wednesday, April  3, 2013 13:45:47 UTC",33.1807,-115.6213,1.3,3.80,11,"Southern California"
ak,10687974,2,"Wednesday, April  3, 2013 13:42:18 UTC",66.7530,-163.2864,2.4,20.00, 6,"northern Alaska"
nc,71965570,1,"Wednesday, April  3, 2013 13:37:47 UTC",38.8120,-122.8150,1.4,2.80,28,"Northern California"
ak,10686177,2,"Wednesday, April  3, 2013 13:33:31 UTC",53.3331,-166.4080,2.3,33.30,21,"Fox Islands, Aleutian Islands, Alaska"
nm,040313e,A,"Wednesday, April  3, 2013 13:32:01 UTC",35.5415,-92.5618,1.8,0.10, 8,"Arkansas"
ci,11278026,3,"Wednesday, April  3, 2013 13:31:55 UTC",33.8050,-116.0908,2.5,4.00,68,"Southern California"
us,2013nnar,8,"Wednesday, April  3, 2013 13:28:42 UTC",34.9036,23.4228,4.5,57.70,54,"Crete, Greece"
nn,00408260,1,"Wednesday, April  3, 2013 13:27:23 UTC",38.0359,-118.0511,1.1,8.10, 8,"Nevada"
us,2013nnaq,7,"Wednesday, April  3, 2013 13:26:17 UTC",34.7891,23.3835,4.2,46.30,35,"Crete, Greece"
nc,71965555,2,"Wednesday, April  3, 2013 13:10:40 UTC",40.3373,-123.6705,1.6,28.00,19,"Northern California"
ci,11277954,2,"Wednesday, April  3, 2013 13:04:03 UTC",35.5642,-116.9428,1.5,0.50,21,"Southern California"
ak,10686161,2,"Wednesday, April  3, 2013 13:03:17 UTC",61.7469,-147.4308,2.1,25.70,56,"Southern Alaska"
ci,11277938,3,"Wednesday, April  3, 2013 12:49:05 UTC",33.8053,-116.0913,1.7,4.20,59,"Southern California"
ak,10686151,2,"Wednesday, April  3, 2013 12:42:31 UTC",62.1012,-145.2111,2.0,17.40,33,"Central Alaska"
ci,11277930,2,"Wednesday, April  3, 2013 12:40:17 UTC",33.3107,-116.3270,1.6,14.30,56,"Southern California"
nc,71965540,3,"Wednesday, April  3, 2013 12:39:07 UTC",39.5772,-123.3848,1.6,9.30,18,"Northern California"
us,b000fywv,9,"Wednesday, April  3, 2013 12:14:45 UTC",-2.4628,138.7419,5.2,35.60,65,"Papua, Indonesia"
hv,60485481,1,"Wednesday, April  3, 2013 12:10:36 UTC",19.3242,-155.1735,1.8,6.90,40,"Island of Hawaii, Hawaii"
ak,10686140,2,"Wednesday, April  3, 2013 12:04:40 UTC",60.5156,-147.3613,1.2,7.10,18,"Southern Alaska"
ci,11277914,2,"Wednesday, April  3, 2013 11:58:05 UTC",33.9870,-116.7562,1.0,20.70,34,"Southern California"
ak,10687965,2,"Wednesday, April  3, 2013 11:40:54 UTC",60.8152,-152.3763,1.5,114.50,13,"Southern Alaska"
uw,60514212,1,"Wednesday, April  3, 2013 11:29:43 UTC",47.4403,-122.9590,1.1,45.00,11,"Puget Sound region, Washington"
nm,040313b,C,"Wednesday, April  3, 2013 11:16:04 UTC",35.5501,-92.5638,2.8,0.30,13,"Arkansas"
ci,11277906,2,"Wednesday, April  3, 2013 11:06:00 UTC",33.8460,-117.8255,1.4,8.60,31,"Greater Los Angeles area, California"
nc,71965520,2,"Wednesday, April  3, 2013 11:05:20 UTC",37.5545,-122.5072,1.1,6.00,22,"San Francisco Bay area, California"
nm,040413c,A,"Wednesday, April  3, 2013 10:58:32 UTC",35.5460,-92.5417,2.1,0.10, 9,"Arkansas"
uw,60514197,1,"Wednesday, April  3, 2013 10:50:25 UTC",47.5757,-122.4497,1.2,21.00, 7,"Seattle-Tacoma urban area, Washington"
ci,11277898,2,"Wednesday, April  3, 2013 10:46:48 UTC",33.1875,-115.6147,1.1,2.00,14,"Southern California"
ak,10686127,2,"Wednesday, April  3, 2013 10:43:19 UTC",63.3734,-151.3717,1.1,11.70,17,"Central Alaska"
ak,10686125,2,"Wednesday, April  3, 2013 10:41:26 UTC",63.3688,-151.3317,1.2,6.50,16,"Central Alaska"
ak,10686122,2,"Wednesday, April  3, 2013 10:40:07 UTC",63.3957,-151.3281,1.4,9.30,20,"Central Alaska"
ak,10686116,2,"Wednesday, April  3, 2013 10:24:21 UTC",63.3743,-151.3304,1.0,2.60,16,"Central Alaska"
ci,11277882,2,"Wednesday, April  3, 2013 10:10:41 UTC",35.3523,-118.5675,1.5,6.20,35,"Central California"
ci,11277866,2,"Wednesday, April  3, 2013 09:48:40 UTC",33.8053,-116.0878,1.1,4.10,41,"Southern California"
ak,10687958,2,"Wednesday, April  3, 2013 09:31:59 UTC",59.6832,-137.3537,1.2,3.70,10,"British Columbia, Canada"
ak,10687957,2,"Wednesday, April  3, 2013 09:30:03 UTC",60.1586,-152.8694,1.5,107.20,15,"Southern Alaska"
mb,13758400,2,"Wednesday, April  3, 2013 09:27:18 UTC",45.2985,-113.0726,2.3,7.20,35,"western Montana"
ci,11277834,2,"Wednesday, April  3, 2013 09:25:27 UTC",33.8067,-116.0928,2.3,3.60,70,"Southern California"
ci,11277826,2,"Wednesday, April  3, 2013 09:24:00 UTC",33.8027,-116.0915,2.1,4.20,69,"Southern California"
ak,10686105,2,"Wednesday, April  3, 2013 09:01:44 UTC",60.3342,-141.3517,1.4,10.90,20,"Southern Alaska"
ak,10686099,2,"Wednesday, April  3, 2013 08:40:30 UTC",62.8090,-149.0148,1.6,60.70,43,"Central Alaska"
us,b000fyuj,6,"Wednesday, April  3, 2013 08:26:38 UTC",52.0010,-173.6099,4.0,22.80,49,"Andreanof Islands, Aleutian Islands, Alaska"
uw,60514187,1,"Wednesday, April  3, 2013 08:25:57 UTC",42.6077,-122.4112,1.9,1.30,24,"Oregon"
uu,60017862,2,"Wednesday, April  3, 2013 08:21:53 UTC",39.9650,-111.6572,1.0,1.30, 8,"Utah"
ak,10687951,2,"Wednesday, April  3, 2013 08:18:36 UTC",67.5505,-166.6859,3.0,25.10,11,"Bering Strait"
ci,11277810,1,"Wednesday, April  3, 2013 08:07:48 UTC",32.2485,-115.3422,2.3,8.40,12,"Baja California, Mexico"
us,b000fyue,4,"Wednesday, April  3, 2013 08:06:02 UTC",12.2085,-88.0383,4.1,38.20,23,"near the coast of Nicaragua"
ak,10687950,2,"Wednesday, April  3, 2013 08:01:37 UTC",60.9861,-151.0676,1.3,68.00,16,"Kenai Peninsula, Alaska"
ak,10686088,2,"Wednesday, April  3, 2013 07:59:54 UTC",63.2799,-151.1183,1.2,7.40,20,"Central Alaska"
ak,10686084,2,"Wednesday, April  3, 2013 07:52:59 UTC",63.2715,-151.0817,1.4,2.60,26,"Central Alaska"
pr,13093000,0,"Wednesday, April  3, 2013 07:41:32 UTC",18.5704,-66.7108,3.2,88.00,28,"Puerto Rico region"
hv,60485446,5,"Wednesday, April  3, 2013 07:34:09 UTC",19.5430,-155.9875,2.1,13.60,26,"Island of Hawaii, Hawaii"
us,b000fyu0,7,"Wednesday, April  3, 2013 07:29:23 UTC",52.0564,-170.4305,4.1,37.50,88,"Fox Islands, Aleutian Islands, Alaska"
ak,10686075,2,"Wednesday, April  3, 2013 07:26:16 UTC",59.9932,-152.2395,1.7,88.40,32,"Southern Alaska"
ak,10686064,2,"Wednesday, April  3, 2013 07:02:11 UTC",63.5135,-145.1856,1.5,1.70,22,"Central Alaska"
ak,10687943,2,"Wednesday, April  3, 2013 06:58:17 UTC",62.9646,-150.9190,1.2,118.10,18,"Central Alaska"
us,b000fytp,6,"Wednesday, April  3, 2013 06:49:50 UTC",14.6045,-93.9377,4.1,41.40,36,"off the coast of Chiapas, Mexico"
ak,10686058,2,"Wednesday, April  3, 2013 06:39:57 UTC",61.0940,-149.2625,1.0,29.00,16,"Southern Alaska"
ak,10686053,2,"Wednesday, April  3, 2013 06:36:58 UTC",59.8185,-153.0831,2.8,103.10,61,"Southern Alaska"
nc,71965470,0,"Wednesday, April  3, 2013 06:36:52 UTC",38.8208,-122.7645,1.1,2.60,18,"Northern California"
ak,10687940,2,"Wednesday, April  3, 2013 06:19:38 UTC",58.8555,-142.8205,1.8,10.00,21,"Gulf of Alaska"
us,b000fyte,5,"Wednesday, April  3, 2013 06:15:28 UTC",-20.0259,-68.7372,4.2,113.80,23,"Tarapaca, Chile"
ak,10686049,2,"Wednesday, April  3, 2013 06:07:24 UTC",60.7373,-150.6866,1.1,9.70,19,"Kenai Peninsula, Alaska"
ak,10687938,2,"Wednesday, April  3, 2013 05:56:24 UTC",59.8338,-152.9614,1.5,98.50,22,"Southern Alaska"
us,b000fyt7,6,"Wednesday, April  3, 2013 05:29:36 UTC",0.7318,-27.1354,4.9,10.10,62,"central Mid-Atlantic Ridge"
ak,10686040,3,"Wednesday, April  3, 2013 04:58:08 UTC",51.6715,-176.4646,3.0,46.80,26,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10687933,2,"Wednesday, April  3, 2013 04:36:36 UTC",60.7142,-137.8993,1.2,2.40,11,"Southern Yukon Territory, Canada"
ak,10686034,2,"Wednesday, April  3, 2013 04:29:18 UTC",66.0452,-148.5832,1.3,21.00,19,"northern Alaska"
ak,10687930,2,"Wednesday, April  3, 2013 04:27:40 UTC",59.0298,-153.1525,1.8,76.60,21,"Southern Alaska"
ak,10687929,2,"Wednesday, April  3, 2013 04:15:18 UTC",64.4571,-158.8311,1.9,21.80,10,"Central Alaska"
ak,10687927,2,"Wednesday, April  3, 2013 03:49:10 UTC",51.7151,-173.0881,2.0,28.60,10,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10686025,3,"Wednesday, April  3, 2013 03:39:29 UTC",64.6567,-150.6577,1.0,17.80,25,"Central Alaska"
ak,10687924,2,"Wednesday, April  3, 2013 03:28:04 UTC",60.9507,-150.3190,1.2,46.10,15,"Kenai Peninsula, Alaska"
ak,10686023,2,"Wednesday, April  3, 2013 03:27:49 UTC",61.5028,-146.7357,1.3,25.70,24,"Southern Alaska"
ak,10687922,2,"Wednesday, April  3, 2013 03:24:41 UTC",52.4110,-168.4034,2.4,2.30,12,"Fox Islands, Aleutian Islands, Alaska"
nm,040313d,A,"Wednesday, April  3, 2013 03:23:57 UTC",36.3989,-89.6397,1.6,12.90,21,"southeastern Missouri"
nm,040313a,B,"Wednesday, April  3, 2013 03:20:33 UTC",36.3991,-89.6393,2.7,13.20,32,"southeastern Missouri"
ci,11277762,3,"Wednesday, April  3, 2013 03:19:07 UTC",32.2507,-115.3327,2.6,9.20,17,"Baja California, Mexico"
nc,71965400,2,"Wednesday, April  3, 2013 03:08:02 UTC",35.7200,-121.0760,1.2,8.10,22,"Central California"
ci,11277746,1,"Wednesday, April  3, 2013 03:02:17 UTC",33.8053,-116.0915,1.0,1.20,29,"Southern California"
ci,11277738,2,"Wednesday, April  3, 2013 03:01:52 UTC",33.7052,-116.8150,1.1,16.30,14,"Southern California"
ci,11277730,3,"Wednesday, April  3, 2013 02:59:49 UTC",34.2725,-119.4983,2.7,9.30,41,"Santa Barbara Channel, California"
uw,60514147,1,"Wednesday, April  3, 2013 02:52:58 UTC",42.5543,-120.4268,2.2,0.00,13,"Oregon"
ci,11277722,2,"Wednesday, April  3, 2013 02:44:27 UTC",33.5052,-116.4670,1.0,11.10,28,"Southern California"
ak,10686011,2,"Wednesday, April  3, 2013 02:43:27 UTC",60.6543,-143.1164,1.2,0.50,16,"Southern Alaska"
ci,11277706,2,"Wednesday, April  3, 2013 02:39:49 UTC",36.5213,-117.5812,1.7,1.20,19,"Central California"
us,b000fyru,6,"Wednesday, April  3, 2013 02:22:39 UTC",21.2341,144.1083,4.6,108.20,34,"Mariana Islands region"
ak,10686007,2,"Wednesday, April  3, 2013 02:17:41 UTC",60.2377,-152.5277,1.6,95.50,23,"Southern Alaska"
ci,11277698,2,"Wednesday, April  3, 2013 02:08:44 UTC",32.9393,-115.5440,1.5,12.80,15,"Southern California"
ak,10685999,2,"Wednesday, April  3, 2013 02:08:32 UTC",63.9048,-148.4186,2.4,105.90,66,"Central Alaska"
uw,60514132,2,"Wednesday, April  3, 2013 01:43:05 UTC",46.5827,-122.4798,1.0,21.10,20,"Washington"
nc,71965350,0,"Wednesday, April  3, 2013 01:35:57 UTC",38.8133,-122.8175,1.0,3.10,19,"Northern California"
ak,10685921,2,"Wednesday, April  3, 2013 00:59:33 UTC",63.0890,-151.5188,1.5,14.10,24,"Central Alaska"
nc,71965325,0,"Wednesday, April  3, 2013 00:56:33 UTC",38.7835,-122.7718,1.1,1.20,15,"Northern California"
ak,10687913,2,"Wednesday, April  3, 2013 00:48:57 UTC",59.7159,-152.7463,1.6,83.50,14,"Southern Alaska"
ak,10687912,2,"Wednesday, April  3, 2013 00:44:39 UTC",54.8440,-160.6922,1.8,18.70,14,"Alaska Peninsula"
ak,10687911,2,"Wednesday, April  3, 2013 00:29:50 UTC",60.1446,-152.3983,1.6,91.90,24,"Southern Alaska"
uu,60017847,4,"Wednesday, April  3, 2013 00:06:59 UTC",41.7895,-112.7395,2.2,4.30,24,"Utah"
ak,10685908,3,"Tuesday, April  2, 2013 23:58:44 UTC",60.7573,-150.6441,1.2,57.00,25,"Kenai Peninsula, Alaska"
uw,60514107,1,"Tuesday, April  2, 2013 23:51:20 UTC",42.4315,-122.7760,1.7,0.00,22,"Oregon"
ak,10685904,2,"Tuesday, April  2, 2013 23:49:38 UTC",54.4086,-161.0762,2.6,4.00,16,"Alaska Peninsula"
ci,11277650,2,"Tuesday, April  2, 2013 23:37:01 UTC",33.2770,-116.8283,1.5,7.70,40,"Southern California"
ak,10685892,2,"Tuesday, April  2, 2013 23:18:24 UTC",64.9980,-147.3095,1.3,0.00,21,"Central Alaska"
uw,60514097,1,"Tuesday, April  2, 2013 23:14:30 UTC",45.0677,-123.1055,1.4,0.00,12,"Oregon"
ak,10685887,2,"Tuesday, April  2, 2013 23:12:03 UTC",64.9926,-147.3436,1.1,0.00,18,"Central Alaska"
ak,10688126,2,"Tuesday, April  2, 2013 22:49:08 UTC",63.2626,-150.7157,1.0,123.10,17,"Central Alaska"
ak,10685864,2,"Tuesday, April  2, 2013 22:20:16 UTC",64.2658,-150.5783,1.6,10.00,26,"Central Alaska"
ak,10685855,2,"Tuesday, April  2, 2013 22:09:32 UTC",63.0759,-151.5572,2.2,8.50,37,"Central Alaska"
pr,13092006,0,"Tuesday, April  2, 2013 22:08:23 UTC",19.0065,-64.3144,3.1,20.00,10,"Virgin Islands region"
ak,10688121,2,"Tuesday, April  2, 2013 22:01:46 UTC",63.2474,-150.7464,1.1,129.30,18,"Central Alaska"
ak,10688120,2,"Tuesday, April  2, 2013 21:54:03 UTC",64.0092,-150.3260,1.0,16.20,21,"Central Alaska"
ak,10685837,2,"Tuesday, April  2, 2013 21:35:08 UTC",63.5453,-150.6252,1.4,6.60,29,"Central Alaska"
pr,13092005,0,"Tuesday, April  2, 2013 21:30:27 UTC",18.9853,-64.9817,3.2,8.00,15,"Virgin Islands region"
ak,10685836,3,"Tuesday, April  2, 2013 21:29:02 UTC",60.1840,-153.3222,1.9,154.90,45,"Southern Alaska"
ak,10685835,2,"Tuesday, April  2, 2013 21:25:26 UTC",62.0897,-145.1076,1.1,17.20,15,"Central Alaska"
uw,60514062,1,"Tuesday, April  2, 2013 21:22:50 UTC",49.3522,-120.4648,2.4,0.00,14,"British Columbia, Canada"
ak,10685832,2,"Tuesday, April  2, 2013 21:10:01 UTC",61.8086,-150.9035,1.2,63.60,25,"Southern Alaska"
pr,13092007,0,"Tuesday, April  2, 2013 20:41:46 UTC",19.0039,-64.9542,2.7,30.00, 4,"Virgin Islands region"
ak,10685824,2,"Tuesday, April  2, 2013 20:39:50 UTC",61.3528,-147.6176,1.0,0.00, 7,"Southern Alaska"
pr,13092004,0,"Tuesday, April  2, 2013 20:11:33 UTC",17.9965,-65.5944,2.1,16.00, 6,"Puerto Rico region"
ak,10688112,2,"Tuesday, April  2, 2013 20:10:40 UTC",62.9333,-151.2104,1.3,111.10,30,"Central Alaska"
nc,71965210,2,"Tuesday, April  2, 2013 20:07:45 UTC",36.6193,-121.1235,1.0,10.10,13,"Central California"
ak,10685812,2,"Tuesday, April  2, 2013 19:53:02 UTC",63.5636,-150.6759,1.1,9.20,18,"Central Alaska"
nc,71965200,1,"Tuesday, April  2, 2013 19:45:05 UTC",38.7877,-122.7642,1.3,1.80,22,"Northern California"
ci,11277570,1,"Tuesday, April  2, 2013 19:17:26 UTC",33.8625,-117.5012,1.5,0.00,19,"Greater Los Angeles area, California"
nc,71965175,1,"Tuesday, April  2, 2013 19:05:20 UTC",38.8253,-122.8032,1.0,2.90,25,"Northern California"
nc,71965170,3,"Tuesday, April  2, 2013 18:51:46 UTC",37.5912,-118.7963,1.5,9.50,33,"Central California"
nc,71965145,3,"Tuesday, April  2, 2013 18:27:48 UTC",39.6047,-121.5678,2.5,0.00,15,"Northern California"
ak,10685739,2,"Tuesday, April  2, 2013 18:04:03 UTC",61.5621,-146.4259,1.2,20.00,28,"Southern Alaska"
ak,10685731,2,"Tuesday, April  2, 2013 17:50:48 UTC",59.9791,-147.3920,1.9,1.80,29,"Gulf of Alaska"
us,b000fyav,8,"Tuesday, April  2, 2013 17:47:02 UTC",-19.7152,-177.7159,4.9,576.10,79,"Fiji region"
ak,10685715,2,"Tuesday, April  2, 2013 17:37:02 UTC",63.5495,-147.1945,1.0,4.90,27,"Central Alaska"
ak,10685710,2,"Tuesday, April  2, 2013 17:27:09 UTC",60.4680,-142.9248,1.5,7.40,20,"Southern Alaska"
us,b000fyaf,5,"Tuesday, April  2, 2013 17:26:38 UTC",2.6438,126.8996,4.6,38.40,62,"Molucca Sea"
hv,60485286,7,"Tuesday, April  2, 2013 17:10:03 UTC",19.4047,-155.2833,2.0,1.60,27,"Island of Hawaii, Hawaii"
ak,10685697,2,"Tuesday, April  2, 2013 17:01:01 UTC",64.7315,-149.2010,1.3,16.70,24,"Central Alaska"
nc,71070629,2,"Tuesday, April  2, 2013 16:58:09 UTC",38.8202,-122.8237,2.2,3.30,42,"Northern California"
nc,71965090,3,"Tuesday, April  2, 2013 16:58:03 UTC",38.8205,-122.8225,2.4,2.80,78,"Northern California"
ak,10685690,2,"Tuesday, April  2, 2013 16:51:06 UTC",61.1751,-151.3501,1.5,63.50,32,"Southern Alaska"
nn,00408180,1,"Tuesday, April  2, 2013 16:47:23 UTC",37.9999,-118.1712,1.3,9.90,15,"Nevada"
ci,11277514,1,"Tuesday, April  2, 2013 16:45:26 UTC",33.9903,-117.2032,1.3,12.10,47,"Greater Los Angeles area, California"
nc,71965050,2,"Tuesday, April  2, 2013 16:37:16 UTC",37.6372,-118.9140,1.0,8.90,23,"Long Valley area, California"
nc,71965045,2,"Tuesday, April  2, 2013 16:36:52 UTC",37.6375,-118.9155,1.1,8.90,21,"Long Valley area, California"
nc,71965040,2,"Tuesday, April  2, 2013 16:36:08 UTC",37.6372,-118.9145,1.1,9.20,15,"Long Valley area, California"
ak,10685610,3,"Tuesday, April  2, 2013 16:09:24 UTC",52.3932,-169.2396,3.0,2.30,17,"Fox Islands, Aleutian Islands, Alaska"
ci,11277490,1,"Tuesday, April  2, 2013 15:59:47 UTC",35.1520,-118.4018,1.7,0.00,25,"Central California"
